Date,Total_arrival,Humidity,Events,Weather,Rainfall
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-08,2990,63.17,Ibaka,Cloudy,228.37
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-09,3526,91.42,Ibaka,Rainy,76.25
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-10,2285,85.45,Ibeno Beach,Sunny,9.22
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-11,826,65.17,Ibaka,Rainy,269.3
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2006-12,4250,74.28,Ibeno Beach,Stormy,120.11
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-01,799,88.75,Ibaka,Cloudy,179.71
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-02,2526,92.22,Ibaka,Stormy,4.33
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-03,4663,98.86,Ekpo Display,Sunny,115.68
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-04,1832,66.32,Ekpo Display,Stormy,259.42
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-05,1936,68.8,Ekpo Display,Sunny,43.31
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-06,4556,97.78,Ibeno Beach,Sunny,168.71
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-07,3733,76.22,Ibeno Beach,Rainy,147.09
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-08,2516,92.07,Ibaka,Cloudy,55.98
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-09,3425,80.19,Ibaka,Rainy,101.17
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-10,3992,77.21,Ibeno Beach,Cloudy,129.08
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-11,1968,64.67,Ibaka,Stormy,15.46
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2007-12,3594,91.41,Ibeno Beach,Sunny,2.28
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-01,0,0.0,,0,0.0
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-02,4884,66.37,Ekpo Display,Stormy,227.11
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-03,2413,65.72,Ibeno Beach,Stormy,126.47
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-04,4949,61.01,Ibeno Beach,Rainy,182.26
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-05,815,76.29,Ibeno Beach,Rainy,265.31
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-06,1253,71.44,Ibaka,Cloudy,262.48
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-07,1359,66.58,Ibeno Beach,Rainy,147.61
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-08,1207,65.89,Ibaka,Stormy,110.86
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-09,3834,69.89,Ekpo Display,Cloudy,158.83
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-10,1738,64.43,Ekpo Display,Cloudy,210.64
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-11,3628,70.79,Ibeno Beach,Cloudy,92.04
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2008-12,1849,61.09,Ekpo Display,Cloudy,161.37
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-01,4836,79.0,Ibeno Beach,Sunny,135.92
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
